"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/30","SMLU8060929A","Smlu, Seaboard Marine Ltd","6202 Nw 38Th Drive Coral Springs Fl 33067 Usa","United States","US","","Phone Numbers:  --- Emails: ","Mobil Fish Inc","3709","4000*900*800","4532","Chester, Pa","1102","Puerto Manzanillo","22556","20240527","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","030616","Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","","SMLU8060929A","","","2875 Nw 82Nd Ave Miami Fl 33122-1064 Usa","US","Alpha Brokers Corp","Frozen Shrimp Netas Brutas Kls Nts Kls Brts Temperatura Dae Place Delivery Lorton","Total Boxes Of Frozen Shrimp ================================== 34,450.00 Lbs. Netas 39,793.39 Lbs. Brutas 15,659.09 Kls. Nts. 18,050.00 Kls. Brts. Temperatura -18C Hs Code 030616 Dae 028-2024-40-01048895 ==Place Of Delivery Lorton, Va 22079","689","BOX","Km 8 1/2 Via Manta Montecristi S N Montecristi Manabi Ecuador Ecu","Ecuador","EC","Pesquera Tunaquick Sa","","Phone Numbers:  --- Emails: ","273","2","9374454","Seaboard Pioneer","158","18050"
"2024/05/30","SMLU8059589A","Smlu, Seaboard Marine Ltd","111 Easton Road Brantford Ontario Canada N3P 1J4 Can","United States","US","","Phone Numbers:  --- Emails: ","Global Citrus Group Inc","2898","4000*900*800","4531","Chester, Pa","1102","Puerto Manzanillo","22556","20240527","","036030","","01535, TORONTO, ONT","SMLU8059589A","","Sn 004Dc030111","111 Easton Road Brantford Ontario Canada N3P 1J4 Can","CA","Global Citrus Group Inc","Fresh Wonderful Pomegranate Cajas Granada Wonderful Fresca Thermographs Mnvyn Mnvyn Exv","Boxes With Fresh Wonderful Pomegranate (4080 Cajas De Granada Wonderful Fresca) P.A 0810.90.90.00 Thermographs Mnvyn03F6V - Mnvyn03Exv","4080","BOX","Cll Simon Bolivar 472 Oficina 1201 Miraflores Peru Per","Laos","LA","Siembra Alta Sac","","Phone Numbers:  --- Emails: ","415","2","9374454","Seaboard Pioneer","158","17504"
"2024/05/30","MAEU239324984","Maeu, Maersk Lines, Inc.","Tax Id: 223243681 9151 Nw 97Th Terrace Medley 33178","United States","US","","Phone Numbers:  --- Emails: ","Grace Kennedy Foods Dba La Fe Food Grace Kennedy Foods Usa Llc","12352","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Puerto Manzanillo","22556","20240530","","030613","","","MAEU239324984","","","701 Newark Ave Elizabeth","US","Grace Kennedy Foods Dba La Fe Food Grace Kennedy Foods Usa All Ways Forwarding International","Mandioca Frozen Yuca","Mandioca Frozen, Yuca Po# 46 00528008","1800","BOX","500 Norte De La Escuela San Jose Aguas Zarcas 21004","Panama","PA","Comercializadora Los Llanos De Alta","","Phone Numbers:  --- Emails: ","226","2","9440825","Dubai Express","421n","25050"
"2024/05/30","SMLU8071950A","Smlu, Seaboard Marine Ltd","2100 Salzedo St Ste 300 Coral Gables Fl 33134-4323 Usa","United States","US","","Phone Numbers:  --- Emails: ","Seafood Trade Corp","7063","4000*900*800","4532","Miami, Fl","5201","Duran","33131","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","SMLU8071950A","Marks Ecuador Premier Gold","Marks Ecuador Premier Gold","1 Cross Island Plz Ste 227-A Rosedale Ny 11422-3455 Usa","US","Coppersmith Global Logistics","Headless Peel Raw Frozen Litopenaeus Vannamei Shrimps Iqf Brand Ecuador Premier Gold Headless Pyd Off Raw Frozen Litopenaeus Vannamei Shrimps Iqf Brand Ecuador Premier Gold Headless Pyd Raw Frozen Litopenaeus Vannamei Shrimps Iqf Brand Ecuador Premier Gold Thermograph Dae Temperature Additional Cnee Info Exports Seafood Trading Additional Ntf Info Mweathers Coppersmith Free Working Days Demurrage Free Working Days Detention Free Working Days Energy Ethc Sociedad Nacional Galapagos Songa Destination Seafood Trading Corporation","Cartons Of Headless Ez Peel Raw Frozen Litopenaeus Vannamei Shrimps Iqf Packing 10X2Lb Brand Ecuador Premier Gold Headless Pyd T-Off Raw Frozen Litopenaeus Vannamei Shrimps Iqf Packing 10X2Lb Brand Ecuador Premier Gold Headless Pyd T-On Raw Frozen Litopenaeus Vannamei Shrimps Iqf Packing 10X2Lb Brand Ecuador Premier Gold Ref S 2026 2024 N.W 14,696.54 Kgs Thermograph Tz2310048134 Dae 028-2024-40-01083203 H.S. Code 030617 Temperature -20 C Additional Cnee Info Ph 3054443223 Fx 3054443223 Email Exports@Seafood-Trading.Com Additional Ntf Info Ph 718-723-5000 Fx 718-723-5005 Email Mweathers@Coppersmith.Com 5 Free Working Days Of Demurrage 3 Free Working Days Of Detention 5 Free Working Days Of Energy Origin Ethc By Sociedad Nacional De Galapagos C.A. Songa Destination Freight By Seafood Trading Corporation","1620","CTN","Av Las Esclusas Km 3 5 Via Hcda La Josefina Guayaquil Ecuador Ecu","Ecuador","EC","Sociedad Nacional De Galapagos Ca","","Phone Numbers:  --- Emails: ","9966","2","9970947","Seaboard Globe","20","18404"
"2024/05/30","MAEU238534542","Maeu, Maersk Lines, Inc.","30600 Northwestern Hwy Suite #300 Farmington Hills Mi 48334","United States","US","","Phone Numbers:  --- Emails: ","Orleans International","4988","4000*906*802","4ER0","Philadelphia, Pa","1101","Buenos Aires","35705","20240530","","030613","","","MAEU238534542","","","30600 Northwestern Hwy Suite #300 Farmington Hills Mi 48334","US","Orleans International","Frozen Boneless Beef Ight Shipping Marks Marks Carn Pampeanas Tempe Rature","Frozen Boneless Beef Gross We Ight: 27453,88 Kg Net Weight: 26660,89 Kg Shipping Marks: 26811 A - 26811 B Marks: Carn Es Pampeanas N.C.M.: 0202.30 P.E.: 24090Ec01000970K Tempe Rature: -18C Ref.: Nv3383","979","CTN","Ruta 5 Km 598 2 Santa Rosa La Pampa Argentina","Argentina","AR","Sociedad Anonima Carnes Pampeanas S A","","Phone Numbers:  --- Emails: ","42","2.02","9348065","Maersk Monte Alegre","418n","27454"
"2024/05/30","HLCUOSL240411654","Hlcu, Hapag-Lloyd A G","Avenida Winston Churchill No 1452 Santo Domingo Republica Dominicana Codigo Postal 10130 Rnc 101602465 Tel 809 530 1010","United States","US","","Phone Numbers:  --- Emails: ","Bravo S A","385","4000*900*800","4532","Norfolk, Va","1401","Rotterdam","42157","20240528","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","030500","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","","HLCUOSL240411654","Sca Santo Domingo","Sca Ar 15/24 Santo Domingo","Avenida Winston Churchill No 1452 Santo Domingo Republica Dominicana Codigo Postal 10130 Rnc 101602465 Tel 809 530 1010","US","Bravo S A","Bacalao Noruego Tipo Saithe Con Espinas Pollachius Virens","Bacalao Noruego Tipo Saithe Con Espinas - Pollachius Virens Net Weight 25000 Kgs Freight Prepaid Hs Code 0305","1000","PCS","P O Box 399 6001 Aalesund Norway","Norway","NO","Scan Mar As","","Phone Numbers:  --- Emails: ","8","2.02","9294537","As Penelope","419s","27000"
"2024/05/30","WDSB2405083650","Wdsb","Tax Id455503 824A Lake Ave 392","United States","US","","Phone Numbers:  --- Emails: ","Bad Distributors Llc","773","4000*806*800","","Port Manatee, Fl","1821","Tuxpan","20197","20240530","","030621","","","WDSB2405083650","Int","Int25529","1035 Ne 125Th St Suite 320","US","A1 Worldwide Logistics Inc","Black Lava Rock","Black Lava Rock","3003","BOX","Pico De Verapaz 435 Desp 802 Coljardines En La Montaa","Mexico","MX","Promotora De Inversiones Summa Sa","","Phone Numbers:  --- Emails: ","140","2","9333369","Queen B Iii","247n","25572"
"2024/05/30","HLCUOSL240413532","Hlcu, Hapag-Lloyd A G","Shop 17 60 Windsor Road St Anns Bay St Ann Jamaica","United States","US","","Phone Numbers:  --- Emails: ","Nations Choice Ltd","399","4000*900*800","4532","Norfolk, Va","1401","Rotterdam","42157","20240528","","030759","","","HLCUOSL240413532","","20248222","Shop 17 60 Windsor Road St Anns Bay St Ann Jamaica","US","Nations Choice Ltd","Dried Salted Saithe Kept Plus Degrees Celsius","Dried Salted Saithe Net Weight 26332 Kgs Freight Prepaid. To Be Kept At Plus 0-5 Degrees Celsius/32-41 F","2900","PCS","Keiser Wilhelms Gate 24/26 N-6003 Aalesund/Norway","Norway","NO","Cod Export As","","Phone Numbers:  --- Emails: ","37","2.12","9294537","As Penelope","419s","28913"
"2024/05/30","EGLV144400068311","Eglv, Eagle Van Lines Inc","214 Samuel Barnet Blvd New Bedford Ma 02745 U S A","United States","US","","Phone Numbers:  --- Emails: ","Eastern Fisheries Inc","16693","4000*900*800","45R1","Boston, Ma","0401","Pusan","58023","20240525","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen ; Frozen fillets of other fish ; Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae, and Citharidae)","030483","Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae, and Citharidae)","","EGLV144400068311","","The Same The Same The Same","700 Pleasant Street Suite 540 New Bedford Ma 02740 United States","US","A&A Ltd","Frozen Flounder Fillets Frozen Flounder Fillets Temperature Reefer","Frozen Flounder Fillets Frozen Flounder Fillets Hs 030483 Temperature Set At -21.0 C. Reefer Container","4300","CTN","Jinchang Village Landian Town Zhuanghe City Liaoning Province","China","CN","Dalian Far Eastern Shores Seafood Co Ltd","","Phone Numbers:  --- Emails: ","1394","2","9595450","Ever Lasting","1156e","23440"
"2024/05/30","CDCCLI1248149100","Cdcc, Consolidated Consumer Services","1275 Valley Brook Ave","United States","US","","Phone Numbers:  --- Emails: ","Sanniti Llc","2019","4000*806*800","4330","New York/Newark Area, Newark, Nj","4601","Algeciras","47031","20240529","","030759","","","MAEU239127569","Ciro Velleca","Ciro Velleca S.R.L","1275 Valley Brook Ave","US","Sanniti Llc","Olives Brine","Olives In Brine","1152","CTN","Via Pomigliano 25","Spain","ES","Ciro Velleca S R L","","Phone Numbers:  --- Emails: ","931","2","W Kithira","W Kithira","415w","21216"
"2024/05/30","COSU6381609620","Cosu, China Ocean Steamship Ltd","Suite 100 23832 Rockfield Boulevardlake Forest Ca 92630 United States","United States","US","","Phone Numbers:  --- Emails: ","B & D Seafoods Incorporated","12134","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Vung Tau","55206","20240527","","030329","","","COSU6381609620","","","5580 South Alameda Street Vernon Ca 90058 United States","US","H & N Group Inc","Frozen Swai Fillets","Frozen Swai Fillets","1910","CTN","Phuoc Thoi Ward O Mon District Lot Can Tho Can Tho Vietnam","Vietnam","VN","Bien Dong Seafood Co Ltd","","Phone Numbers:  --- Emails: ","12921","2","9780861","Cma Cgm T. Jefferson","1tu7i","21583"
"2024/05/30","EGLV003400309543","Eglv, Eagle Van Lines Inc","Amelia Ind Park 36 Calle Diana Ste 2 Guaynabo Pr 00968 Tel/Fax: 787-273-1011 Mrn#0049034-0020","United States","US","","Phone Numbers: ,  --- Emails: ","Sea World Llc","1331","4000*900*800","45R1","San Juan, Puerto Rico","4909","Panama Canal ?C Caribbean","22519","20240522","","030420","","","EGLV003400309543","Resortbay Resortbay","Resortbay Resortbay The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same The Same","600 Ave Fernandez Juncos Suite Ppc-2A Santurce Puerto Rico 00907 Ph 787-724-6440","US","Manuel Ramos Gandia Inc","Frozen Mahi Mahi Portions Frozen Seafood Frozen Mahi Mahi Portions Coryphaena Hippurus Frozen Mahi Mahi Fillets Coryphaena Hippurus Reefer Temperature Degrees Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","Frozen Mahi Mahi Portions Frozen Seafood Products -------------------- Frozen Mahi Mahi Portions (Coryphaena Hippurus) Frozen Mahi Mahi Fillets (Coryphaena Hippurus) Net Weight 47,984.00 Lbs (21,765.54Kgs) Freight Prepaid Reefer Container Temperature Set At -25.0 Degrees C. The Information Appearing On The Declaration Relating To The Quantity And Description Of The Cargo Is In Each Instance Based On The Shipper S Load And Count. I Have No Knowledge Or Information Which Would Lead Me To Believe Or To Suspect That The Information Furnished By The Shipper Is Incomplete, Inaccurate, Or False In Any Way","3526","CTN","2F-2 No 12 Tien-Mu West Road Shih Lin Dist Taipei 111 Taiwan R O C Tel: +886 2 2876-2691 Fax: +886 2","Taiwan","TW","Ammon International Inc","","Phone Numbers:  --- Emails: ","1442","2","9403009","Seaspan Fuzhou","1713a","25536"
"2024/05/30","ONEYGOAE15275A01","Oney","215 8Th Ave - 97734 215 8Th Ave - 97734 Culver Oregon Uoregon Il 97734 Us","United States","US","","Phone Numbers:  --- Emails: ","Opal Spings","1","4000*900*800","45G1","Norfolk, Va","1401","Genoa","47527","20240529","","030193","","","ONEYGOAE15275700","","","215 8Th Ave - 97734 215 8Th Ave - 97734 Culver Oregon U","US","Opal Spings","Live Spring Water Jug","Live Spring Water Jug","28","PKG","Via Torre D Augusto 34 Via Torre D Augusto 34 38122 Trent Trento 38122 It","Italy","IT","Vetri Speciali Spa","","Phone Numbers:  --- Emails: ","1440","1.5","9450624","Cma Cgm Dalila","028w","10420"
"2024/05/30","ONEYTYOE58475A01","Oney","1720 Windward Concourse Suite 125 Alpharetta Ga 30005-2232 Us","United States","US","","Phone Numbers:  --- Emails: ","Tosoh Specialty Chemicals Usa Inc","3414","2000*806*802","2CT2","Los Angeles, Ca","2704","Kobe","58840","20240530","","030490","","","ONEYTYOE58475500","","","1720 Windward Concourse Suite 125 Alpharetta Ga 30005-2232 Us","US","1 Tosoh Specialty Chemicals Usa I","Coronate Hxr Bulk","Coronate Hxr Bulk","1","TNK","3-8-2 Shiba Minato-Ku Tokyo Jap Tokyo 13 105-8623 Jp","Japan","JP","Tosoh Corp","","Phone Numbers:  --- Emails: ","3096","1.5","9312999","Nyk Orion","076e","19480"
"2024/05/30","ONEYMAAE14429300","Oney","9676 Kathleen Dr Cypress Ca 90630 Cypress Ca 90630 Us","United States","US","","Phone Numbers:  --- Emails: ","Alpha Marine Llc","80","4000*907*802","4FR0","Los Angeles, Ca","2704","Singapore","55976","20240530","","030623","","","ONEYMAAE14429300","","","227 W Grand Avenue El Segundo Ca 90245 Us","US","Flegenheimer International Inc","Frozen Shrimps","Frozen Shrimps","3063","CTN","D No 27-4-319 8Th Cross Road Nel Lore Ap 524137 In","India","IN","Alpha Marine","","Phone Numbers:  --- Emails: ","830","2","9312999","Nyk Orion","076e","17996"
"2024/05/30","CMDUIGC0149206","Cmdu, Compagnie Maritime Daffretemen","405 Missouri Ct Redlands Ca 92373 Usa Fda Registration No 16502951940","United States","US","","Phone Numbers:  --- Emails: ","Az Gems Inc","9399","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Colombo Harbor","54201","20240527","","030613","","","CMDUIGC0149206","","","835 S Brea Blvd Brea Ca 92821 Usa Tel: 562 622-0715","US","Rod International Chb Services Llc","Cargo Stowed Refrigerated Sthe Requested Carrying Temperature Degrees Celsius Master Master Raw Frozen Headless Easy Peel Vannamei Shrimps Iqf Latin Name Litopenaeus Vannamei Master Lot Sae Dated Apr Processed Packed Sandhya Aqua Exports Pvt Limited Kurumaddali Village Pamarru Mandal Krishna Dist Andhra Pradesh India Fda Registration Fei Shipping Bill Dated Apr Full Temperature Minus Degrees Celsius","Cargo Is Stowed In A Refrigerated Container Sthe Shipper S Requested Carrying Temperature -18 Degrees Celsius Total 1100 Master Cartons: 1100 Master Cartons Of Raw Frozen Headless Easy Peel Vannamei Shrimps, Iqf, Latin Name: Litopenaeus Vannamei, Packing: 12 X 3.00 Lb = 36.00 Lb Per Master Carton, Lot No. 230499, Ref No. So-31836 Total Net Weight: 39,600.000 Lbs / 17,978.400 Kgs Total Gross Weight: 51,317.000 Lbs / 23,298.000 Kgs Invoice No. Sae-A015/24-25, Dated 13-Apr-2024 Po No. Az18175 Processed Packed By: Sandhya Aqua Exports Pvt. Limited, Kurumaddali Village, Pamarru Mandal, 521157 Krishna Dist, Andhra Pradesh, India, Fda Registration No. 16652389826 Fei Number: 2000038402 Shipping Bill No. 9123485, Dated 15-Apr-2024 Freight Prepaid Full Container Load Cy / Cy Container Set Temperature: Minus 18 Degrees Celsius","1100","CTN","Imited Mig 25A Lawsons Bay Colony Visakhapatnam - 530017 Andhra Pradesh India","India","IN","Sandhya Aqua Export Pvt","","Phone Numbers:  --- Emails: ","3991","2.02","9780861","Cma Cgm T. Jefferson","1tu7j","27948"
"2024/05/30","MEDUVF183077","Medu, Bcsl Us-Med Line Ltd.","7461 Coca Cola Drive Hanover Md 21076 United States","United States","US","","Phone Numbers:  --- Emails: ","Rhee Bros Inc","15525","4000*900*800","4532","Norfolk, Va","1401","Bremerhaven","42870","20240527","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, frozen, excluding fish fillets and other fish meat of heading 0304 ; Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99 ; Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","030354","Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","","MEDUVF183077","","Sf72 Same Same","7461 Coca Cola Drive Hanover Md 21076 United States","US","Rhee Bros Inc","Atlantic Mackerel Round Frozen Scomber Scombrus Exporter Reference","Atlantic Mackerel, Round Frozen (Scomber Scombrus) Total Net Weight: 24000 Kg Hs Code: 03 0354 Exporter Reference: 543075","1200","CTN","Bradbenken 1 Bergen 12 5805 Norway","Germany","DE","Pelagia As","","Phone Numbers:  --- Emails: ","1589","2","9318113","Orca I","419w","25680"
"2024/05/30","COSU6382840180","Cosu, China Ocean Steamship Ltd","200 Buffalo Center Lane Washington Pa 15301 United States","United States","US","","Phone Numbers:  --- Emails: ","Western Edge Seafood","2817","4000*900*800","45R1","Seattle, Wa","3001","Hong Kong","58201","20240530","","030379","","","COSU6382840180","","","2875 Nw 82Nd Avenue Miami Fl 33122 United States","US","Alpha Brokers Corp","Frozen Tilapia Fillets","Frozen Tilapia Fillets","4200","CTN","Limi 374 Road Lingbei County Suixi To Zhanjiang Gd 524000 China","China","CN","Zhanjiang Jiayang Food Company","","Phone Numbers:  --- Emails: ","532","2","9229324","Gsl Christen","083e","21756"
"2024/05/30","OOLU2736297230","Oolu, Orient Overseas Container Line Inc","536 Fayette St Suite 2 Perth Amboy Nj United States","United States","US","","Phone Numbers:  --- Emails: ","Worldwide Seafood Products Llc","619","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Vung Tau","55206","20240520","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304 ; Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding edible fish offal of subheadings 0302.91 to 0302.99 ; Yellowfin tunas (Thunnus albacares)","030232","Yellowfin tunas (Thunnus albacares)","","OOLU2736297230","","","","","","Frozen Yellowfin Tuna Steak","Frozen Co Yellowfin Tuna Steak","4000","CTN","Suoi Dau Industrial Zone Cam Lam Dikhanh Hoa Vietnam","Vietnam","VN","Tuna Vietnam Co Ltd","","Phone Numbers:  --- Emails: ","465","2","9780861","Cma Cgm T. Jefferson","1tu7j","21320"
"2024/05/30","CHSL472083616GOT","Chsl, Chisley Motor Coaches","2525 Lemond Sw St","United States","US","","Phone Numbers:  --- Emails: ","Gopher Sport","3300","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","Bremerhaven","42870","20240515","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304 ; Salmonidae, excluding edible fish offal of subheadings 0302.91 to 0302.99 ; Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache  and Oncorhynchus chrysogaster)","030211","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache  and Oncorhynchus chrysogaster)","","COSU6380235780","Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers Numbers","And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers And Numbers","","","","Premium High Bounce High Density Uncoated Foam Bal Gopher Itty Ball High Bounce Rainbow Itty Duracoat Foam Balls High Bounce Screamin Green Classiccoat Foam Dodgeballs Rainbow Classiccoat Foam Dodgeballs Dia Rainbow Duracoat Foam Squeeze Balls Dia Rainbow Classiccoat Foam Squeeze Balls Dia Rainbow National Dodgeball League Coated Foamdodg Screamin Rainbow National Dodgeball League Duraco Screamin Orange Classiccoat Foam Dodgeballs Rainbow Ultracoat Foam Dodgeballs Dia Screamin Green Classiccoat Versa Coated Foam Ball Rainbow Classiccoat Foam Dodgeballs Dia Screamin Rainbow Softscore Coated Foam Soccer Bal Screamin Rainbow Softscore Coated Foam Soccer Bal Screamin Rainbow Koala Disc Dia Rainbow Softscore Classiccoat Foam Volleyballs","Premium High-Bounce High-Density Uncoated-Foam Bal Gopher Itty Ball High Bounce S 6 3.5 Rainbow Itty Duracoat-Foam Balls - High Bounce, 3. Screamin Green Classiccoat-Foam Dodgeballs - 5 D Rainbow Classiccoat-Foam Dodgeballs - 6.3 Dia, Se Rainbow Duracoat-Foam Squeeze Balls - 6.3 Dia, Se Rainbow Classiccoat-Foam Squeeze Balls - 7 Dia, S Rainbow National Dodgeball League Coated-Foamdodg Screamin Rainbow National Dodgeball League Duraco Screamin Orange Classiccoat-Foam Dodgeballs - 7 Rainbow Ultracoat-Foam Dodgeballs - 7 Dia, Set Of Screamin Green Classiccoat Versa Coated-Foam Ball Rainbow Classiccoat-Foam Dodgeballs - 8.25 Dia, S Screamin Rainbow Softscore Coated-Foam Soccer Bal Screamin Rainbow Softscore Coated-Foam Soccer Bal Screamin Rainbow Koala Disc - 9.75 Dia, Set Of 6 Rainbow Softscore Classiccoat-Foam Volleyballs - 8","250","PKG","Repslagaregatan 25","Sweden","SE","Cog Soft Products Ab","","Phone Numbers:  --- Emails: ","275","1.5","9417244","Oocl Seoul","106w","1823"
"2024/05/30","KODL050400307097","Kodl","214 Samuel Barnet Blvd Ma Massachusetts United States","United States","US","","Phone Numbers:  --- Emails: ","Eastern Fisheries Inc","16693","4000*900*800","44R0","Boston, Ma","0401","Ningpo","57020","20240517","","030380","","","EGLV050400307097","Iqf Scallop Adductor Iqf Packed Thai Mei Frozen Foods Attached Sheet","Iqf Scallop Adductor Net Weight: 24X1Lbs(Iqf) Packed By: Thai I-Mei Frozen Foods Co., Ltd. (As Attached Sheet)","","","","Frozen Roe Off Scallop Meat","Frozen Roe Off Scallop Meat","1750","CTN","65/137 17Th Floor Chamnan Phenjat I Business Center Rama 9 Road Hu Ai Khwang Bangkok Thailand","Thailand","TH","Thai I Mei Frozen Foods Co Ltd","","Phone Numbers:  --- Emails: ","58","2","Ever Lasting","Ever Lasting","1156","22750"
"2024/05/30","OOLU2735748690","Oolu, Orient Overseas Container Line Inc","56-27 56Th Drive Maspeth Ny United States","United States","US","","Phone Numbers:  --- Emails: ","South Asian Food Inc","870","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Singapore","55976","20240520","","030379","","","OOLU2735748690","","","#24-03 Peninsula Plaza 111 North Singapore Singapore","SG","Indo Suez Trade Pte Ltd","Frozen Fresh Water Fish Frozen Sea Water Fish Dried Fish","Frozen Fresh Water Fish, Frozen Sea Water Fish & Dried Fish","1172","CTN","2Nd Floor 177-14 149Th Road Jamaica Ny United States","Myanmar","MM","Clare Freight International Usa Inc","","Phone Numbers:  --- Emails: ","107","1.5","9780861","Cma Cgm T. Jefferson","1tu7j","17293"
"2024/05/30","HLCURTM240437187","Hlcu, Hapag-Lloyd A G","Near Belcan Bridge San Cas Plaza P O Box 69 Belize City-Belize C A","United States","US","","Phone Numbers:  --- Emails: ","Santiago Castillo Ltd","148","4000*900*800","4532","Norfolk, Va","1401","Rotterdam","42157","20240528","","030613","","","HLCURTM240437187","","","Near Belcan Bridge San Cas Plaza P O Box 69 Belize City-Belize C A","US","Santiago Castillo Ltd","Deep Frozen Potato Declares Cif Cost Insurance Belize City Port Belize","Deep Frozen Potato Products Net Weight 22.320,00 Kg As Per Order Po/27998 Shipper Declares Cif (Cost, Insurance And Freight) Belize City-Port, Belize","2232","PCS","Dr A Ariensstraat 28 7221 Cd Steenderen The Netherlands","Netherlands","NL","Aviko B V","","Phone Numbers:  --- Emails: ","4248","2","9294537","As Penelope","419s","23882"
