"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/19","CMDUSHZ6166803A","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*806*800","4200","Seattle, Wa","3001","Yantian","57078","20240519","","010612","","","CMDUSHZ6166803A","Canada Type Department Assortment Supplier Stock Shipping China Shipping Size Run Drawing Product Colour China Dimensions","To Canada Po 3750666114 Po Type 0023 Department 00028 Assortment Or Item 30620551 Supplier Stock 1902 Shipping Case Qty: 1 Pcs Made In China Shipping Case 1-1 Of 1 Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg -Do-","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Speedy Swimming Penguin Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Splash Squirt Marine Bathtime Toys Damco Distribution Canada River Road Delta Business","Speedy Swimming Penguin P.O. No. 3750666114 Item No. 30620551 Hts Code: Purchase Order Number: 3750666114 9503009059 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00028 Purchase Order Number: 3750666114 -Do- Splash N Squirt Marine Bathtime Toys Item :31153742 Hts Code: 9503009059 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","1250","CTN","Damco Shenzhen O/B Playgo Toys Enterprises Limited 12F Tower 1 South Seas Ctr 75 Mody Rd","China","CN","Playgo Toys Enterprises Limited","","Phone Numbers:  --- Emails: ","1259","1.5","9461867","Apl Chongqing","0tnco","4285"
"2024/05/19","ONEYSAOE10479703","Oney","Calle Morelli 181 2Do Piso San Bor Ja Lima 41 Lima Lim 15036 Pe","United States","US","","Phone Numbers:  --- Emails: ","Supermercados Peruanos S A","364","4000*907*802","4FR0","Los Angeles, Ca","2704","Cartagena","30107","20240519","","010592","","","ONEYSAOE10479703","","4Br8331044120000000000000006967Eb24","Calle Morelli 181 2Do Piso San Bor Ja Lima 41 Lima Lim 15036 Pe","US","Supermercados Peruanos S A","Frozen Chicken","Frozen Chicken","2292","CTN","Alimentos Rodovia Jorge Lacerda 600 Itajai/S C Brazil Itajai Sc 88317-100 Br","Brazil","BR","Cooperativa Central Aurora","","Phone Numbers:  --- Emails: ","2280","2.12","9337664","Nyk Demeter","114w","28940"
"2024/05/19","ABCSPKG024352","Abcs, A B C Transfer & Storage Co","110 Denison Street Unit 8","United States","US","","Phone Numbers:  --- Emails: ","Chuangs Co Ltd","296","4000*900*800","45G1","Seattle, Wa","3001","Ningpo","57020","20240514","","010592","","","COSU6379815660","Sun Salted Yolk Paste Old Village White","E Sun Salted Yolk Paste, Old Village- White C","148-11782 Hammersmith Way Vancouver","US","Chuangs Co Ltd","Uncle Sun Sauce Hainan Chicken Rice Uncloffee Uncle Sun Abalone Chicken","Uncle Sun Sauce For Hainan Chicken Rice, Uncloffee, Uncle Sun Abalone Chicken","1437","CTN","No 8 & 10 Jalan Jening Taman Johor Industrial Area","Malaysia","MY","Asia Food & Beverage Sdn Bhd","","Phone Numbers:  --- Emails: ","1171","1.5","9484364","Cosco Piraeus","060n","15394"
"2024/05/19","CMDUSHZ6166796A","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*900*800","4500","Seattle, Wa","3001","Yantian","57078","20240519","","010612","","","CMDUSHZ6166796A","Type Dept Supplier Stk Supplier Stk","To Ca Case Id Po 3550587188 Po Type 043 Dept 72 Item 50449588 Supplier Stk 100122478 -Do- Item 50446743 Supplier Stk 100025012","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Onn Gaming Membrn Purchase Destination Vancouver Canada Vendor Declare Wood Contained Within Gln Dept Purchase Onn Usb Wrls Headset Damco Distribution Canada River Road Delta Business","Onn.Gaming Membrn Kb P.O. No. 3550587188 Item No. 50449588 Hts Code: Purchase Order Number: 3550587188 8471600050 Destination: Vancouver, Canada Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00072 Purchase Order Number: 3550587188 -Do- Onn.Usb Wrls Headset Item :50446743 Hts Code: 8518309010 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","680","CTN","Damco Shenzhen O/B Acrox Technologies Co Ltd Minshan St 89 4F Taipei City","China","CN","Acrox Technologies Co Ltd","","Phone Numbers:  --- Emails: ","734","1.5","9461867","Apl Chongqing","0tnco","5334"
"2024/05/19","CHSL470088641XMN","Chsl, Chisley Motor Coaches","2401 S Memorial Dr Appleton Wi 920-731-8121","United States","US","","Phone Numbers:  --- Emails: ","Fleet Farm Wholesale Supply Co Llc","1893","4000*900*800","45G1","Seattle, Wa","3001","Pusan","58023","20240529","","010592","","","OOLU2736173730","","","","","","Walk Hen House Chicken Coop Pvc Roof","Walk In Hen House Chicken Coop W Pvc Roof","681","PKG","5F Haiyun Bldg No 16 Haishan Road Huli Ind Xiamen Cn","China","CN","Xiamen Dadu Century Co Ltd","","Phone Numbers:  --- Emails: ","460","1.5","9461867","Apl Chongqing","0tncn","10932"
"2024/05/19","CMDUNGP1082149A","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*900*800","4500","Seattle, Wa","3001","Ningpo","57020","20240519","","010612","","","CMDUNGP1082149A","Descrip Tion Lue Department Canada Supplier Sto Msm Chin Cross Descrip Tion Waff Blue Department Canada Supplier Sto Msm Chin Cross Descrip Tion Ther Mal Gry Department Canada Supplier Sto Msm Chin Cross Descrip Tion Lue Department Canada Supplier Sto Msm Chin Cross Descrip Tion Blko Tea Department Canada Supplier Sto Msm Chin Cross Descrip Tion Blko Bla Department Canada Supplier Sto Msm Chin Cross Descrip Tion Blko Gry Department Canada Supplier Sto Msm Chin Descrip Tion Ther Mal Aqua Department Canada Supplier Sto Msm Chin Cross Descrip Tion Ther Mal Aqua Department Canada Supplier Sto Msm Chin Cross Descrip Tion Ther Mal Department Canada Supplier Sto Msm Chi Descrip Tion Ther Mal Gry Department Canada Supplier Sto Msm Chin Cross","Item 3006724 6 Po 540056305 7 Item Descrip Tion Ms Bo B Lue 84 Department 2 1 To: Canada Supplier Sto Ck Msm93044 21C Case Qty: 4P Cs Case Of 333 Made In Chin A Cross Weight : 2.65Kgs Item 3024252 5 Po 540056305 7 Item Descrip Tion Ms Waff Le 84 Blue Department 2 1 To: Canada Supplier Sto Ck Msm23125 21C Case Qty: 3P Cs Case Of 50 Made In Chin A Cross Weight : 2.68Kgs Item 3060388 9 Po 540056305 7 Item Descrip Tion Ms Ther Mal 84 In D Gry Department 2 1 To: Canada Supplier Sto Ck Msm87044 21C Case Qty: 4P Cs Case Of 138 Made In Chin A Cross Weight : 1.98Kgs Item 3006724 6 Po 540056305 7 Item Descrip Tion Ms Bo B Lue 84 Department 2 1 To: Canada Supplier Sto Ck Msm93044 21C Case Qty: 4P Cs Case Of 333 Made In Chin A Cross Weight : 2.65Kgs Item 3031500 1 Po 540056305 7 Item Descrip Tion Ms Blko Ut 84 In Tea L Department 2 1 To: Canada Supplier Sto Ck Msm87048 21C Case Qty: 4P Cs Case Of 6 3 Made In Chin A Cross Weight : 2.65Kgs Item 3031500 5 Po 540056305 7 Item Descrip Tion Ms Blko Ut 84 In Bla Ck Department 2 1 To: Canada Supplier Sto Ck Msm87052 21C Case Qty: 4P Cs Case Of 6 08 Made In Chin A Cross Weight : 2.65Kgs Item 3031516 7 Po 540056305 7 Item Descrip Tion Ms Blko Ut 84In D Gry Department 2 1 To: Canada Supplier Sto Ck Msm87054 21C Case Qty: 4P Cs Case Of 124 Made In Chin A Gross Weight : 2.65Kgs Item 3038768 4 Po 540056305 7 Item Descrip Tion Ms Ther Mal Aqua 84 Department 2 1 To: Canada Supplier Sto Ck Msm13073 21C Case Qty: 4P Cs Case Of 2 48 Made In Chin A Cross Weight : 1.98Kgs Item 3038768 5 Po 540056305 7 Item Descrip Tion Ms Ther Mal Aqua 63 Department 2 1 To: Canada Supplier Sto Ck Msm13074 21C Case Qty: 4P Cs Case Of 244 Made In Chin A Cross Weight : 1.8Kgs Item 3060388 6 Po 540056305 7 Item Descrip Tion Ms Ther Mal 63 In Wh It Department 2 1 To: Canada Supplier Sto Ck Msm87041 21C Case Qty: 4P Cs Case Of 275 Made In Chi Na Gross Weight : 1.8Kgs Item 3060388 7 Po 540056305 7 Item Descrip Tion Ms Ther Mal 84 In L Gry Department 2 1 To: Canada Supplier Sto Ck Msm87042 21C Case Qty: 4P Cs Case Of 219 Made In Chin A Cross Weight : 1.98Kgs","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Curtains Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Purchase Curtains Damco Distribution Canada River Road Delta Business","Curtains P.O. No. 5400563057 Item No. 30067246 Hts Code: Purchase Order Number: 5400563057 6303929010 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00021 Purchase Order Number: 5400563057 Curtains Item :30242525 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30603889 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30315000 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30315001 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30315005 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30315167 Hts Code: 6303120000 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30387684 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30387685 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30603886 Hts Code: 6303929010 Po: 5400563057 Purchase Order Number: 5400563057 Curtains Item :30603887 Hts Code: 6303929010 Po: 5400563057 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","2365","CTN","Damco China Ltd Ningbo Branch O/B Zhejiang Yuanzheng Fabric Art Co Ltd Binjiang Rd 99 Yuyue Town Deqing","China","CN","Zhejiang Yuanzheng Fabric Art Co Ltd","","Phone Numbers:  --- Emails: ","1223","1.5","9461867","Apl Chongqing","0tnco","9187"
"2024/05/19","CMDUNGP1082136D","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*900*800","4500","Seattle, Wa","3001","Ningpo","57020","20240519","","010612","","","CMDUNGP1082136D","Bamboo Tissue Black Department Canada Supplier Stock Msm China Bamboo Tissue White Department Canada Supplier Stock Msm China","Item 50251201 Po 6250549407 Item Description Ms Bamboo Tissue Black Department 00020 To: Canada Supplier Stock Msm3700520C Case Qty: 4 Pcs Case Of 511 Made In China Gross Weight 1.9 Kgs Item 50251202 Po 6250549407 Item Description Ms Bamboo Tissue White Department 00020 To: Canada Supplier Stock Msm3700620C Case Qty: 4 Pcs Case Of 245 Made In China Gross Weight 1.9 Kgs","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Bamboo Tissue Black Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Bamboo Tissue White Damco Distribution Canada River Road Delta Business","Ms Bamboo Tissue Black P.O. No. 6250549407 Item No. 50251201 Hts Code: Purchase Order Number: 6250549407 3924900099 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00020 Purchase Order Number: 6250549407 -Do- Ms Bamboo Tissue White Item :50251202 Hts Code: 3924900099 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","756","CTN","Damco China Ltd Ningbo Branch O/B Shanghai Moon Year Trade Co Ltd Lane 537 78 Sanda Road Minhang District","China","CN","Shanghai Moon Year Trade Co Ltd","","Phone Numbers:  --- Emails: ","101","1.5","9461867","Apl Chongqing","0tnco","5336"
"2024/05/19","CMDUCHN1048909D","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*900*800","4500","Seattle, Wa","3001","Shanghai","57035","20240519","","010612","","","CMDUCHN1048909D","Canada Type Department Assortment Supplier Stock Fcsfmbgp Shipping China Shipping Size Run Drawing Product Colour China Dimensions","To Canada Po 3600870958 Po Type 0023 Department 00014 Assortment Or Item 30175336 Supplier Stock 4099Fcsfmbgp Shipping Case Qty: 1 Pcs Made In China Shipping Case 1-1 Of 1 Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg -Do- -Do- -Do-","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Msk Flatware Pink Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Msk Bowl Dino Purchase Msk Tumbler Unicorn Purchase Msk Flatware Blue Damco Distribution Canada River Road Delta Business","Msk Flatware Pink P.O. No. 3600870958 Item No. 30175336 Hts Code: Purchase Order Number: 3600870958 8215209000 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00014 Purchase Order Number: 3600870958 -Do- Msk Bowl Dino Item :30175962 Hts Code: 3924100019 Po: 3600870958 Purchase Order Number: 3600870958 -Do- Msk Tumbler Unicorn Item :31420774 Hts Code: 3924100097 Po: 3600870958 Purchase Order Number: 3600870958 -Do- Msk Flatware Blue Item :30216208 Hts Code: 8215209000 Po: 3600870958 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","271","CTN","Damco China Limited O/B Huai An Thc Plastic Company No 9 Hongsheng Road Huai An Economic Technological Zone","China","CN","Huai An Thc Plastic Company","","Phone Numbers:  --- Emails: ","846","1.5","9461867","Apl Chongqing","0tnco","4127"
"2024/05/19","CMDUSHZ6166797D","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*900*800","4500","Seattle, Wa","3001","Yantian","57078","20240519","","010612","","","CMDUSHZ6166797D","Canada Type Department Assortment Supplier Stock Pkw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Sqfp Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Pkw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Cmw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Cmw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Sqcr Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Sqfp Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Ame Shipping China Shipping Size Run Drawing Product Colour China ","To Canada Po 2300872613 Po Type 0023 Department 00007 Assortment Or Item 30300900 Supplier Stock Pkw2393 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872759 Po Type 0023 Department 00007 Assortment Or Item 50246854 Supplier Stock Sqfp00080 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872618 Po Type 0023 Department 00007 Assortment Or Item 30235839 Supplier Stock Pkw2766 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872709 Po Type 0023 Department 00007 Assortment Or Item 31172745 Supplier Stock Cmw0033 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300873567 Po Type 0023 Department 00007 Assortment Or Item 50189053 Supplier Stock Cmw0546 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300874359 Po Type 0023 Department 00007 Assortment Or Item 50079990 Supplier Stock Sqcr00312 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872727 Po Type 0023 Department 00007 Assortment Or Item 50246854 Supplier Stock Sqfp00080 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872729 Po Type 0023 Department 00007 Assortment Or Item 50081779 Supplier Stock Ame0031 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 2300872721 Po Type 0023 Department 00007 Assortment Or Item 50081779 Supplier Stock Ame0031 Shipping Case Qty: Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Pkw Battle Figure Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Flipamallows Asst Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Pkw Enviro Fig Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Cocomelon Musical Checkup Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Cmw Peek Boo Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Mystery Plush Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Flipamallows Asst Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Adopt Plsh Ast Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Adopt Plsh Ast Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Damco Distribution Canada River Road Delta Business","Pkw 3 Battle Figure P.O. No. 2300872613 Item No. 30300900 Hts Code: Purchase Order Number: 2300872613 9503009099 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872759 5 Flipamallows Asst P.O. No. 2300872759 Item No. 50246854 Hts Code: 9503009051 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872618 Pkw 6 Enviro Fig Pk P.O. No. 2300872618 Item No. 30235839 Hts Code: 9503009099 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872709 Cocomelon Musical Checkup Case P.O. No. 2300872709 Item No. 31172745 Hts Code: 9503009079 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300873567 Cmw Peek A Boo Jj P.O. No. 2300873567 Item No. 50189053 Hts Code: 9503009099 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300874359 5 Mystery Plush P.O. No. 2300874359 Item No. 50079990 Hts Code: 9503009051 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872727 5 Flipamallows Asst P.O. No. 2300872727 Item No. 50246854 Hts Code: 9503009051 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872729 Adopt Me 8 Plsh Ast P.O. No. 2300872729 Item No. 50081779 Hts Code: 9503009051 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 Purchase Order Number: 2300872721 Adopt Me 8 Plsh Ast P.O. No. 2300872721 Item No. 50081779 Hts Code: 9503009051 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00007 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","3179","CTN","Damco Shenzhen O/B Jaz Toys Hk Limited Lee Chung Street 24 Flat B - D 17/F E-Trade Plaza","China","CN","Jaz Toys Hk Limited","","Phone Numbers:  --- Emails: ","4629","1.5","9461867","Apl Chongqing","0tnco","7508"
"2024/05/19","CHSL470508597PVG","Chsl, Chisley Motor Coaches","8877 Union Center Blvd","United States","US","","Phone Numbers:  --- Emails: ","Cinmar Llc","22756","4000*900*800","45G1","Long Beach, Ca","2709","Shanghai","57035","20240513","Live animals ; Other live animals ; Mammals ; Other","010619","Other","","COSU6382366210","Frontgate Ltem Desc Quantity Pcsn Lbsg Lbsmade China","Frontgate Ltem Desc. Quantity Pcsn.W. Lbsg.W. Lbsmade In China","","","","Blanket Hare","Blanket Po Fg001527672 Hare","81","PKG","Room 211 1107 West Guang Fu Road","China","CN","Best Phoenix Limited","","Phone Numbers:  --- Emails: ","58","1.5","9516466","Cosco Portugal","066e","888"
"2024/05/19","CMDUSHZ6166817A","Cmdu, Compagnie Maritime Daffretemen","1940 Argentia Road Mississauga Ontario L5N 1P9 Canada","United States","US","","Phone Numbers:  --- Emails: ","Wal Mart Canada Corp","452573","4000*806*800","4200","Seattle, Wa","3001","Yantian","57078","20240519","","010612","","","CMDUSHZ6166817A","Canada Type Department Assortment Supplier Stock Mmdw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Mlcw Shipping China Shipping Size Run Drawing Product Colour China Dimensions Canada Type Department Assortment Supplier Stock Msmw Shipping China Shipping Size Run Drawing Product Colour China Dimensions","To Canada Po 3600871048 Po Type 0023 Department 00014 Assortment Or Item 50113759 Supplier Stock Mmdw002 Shipping Case Qty: 2 Pcs Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 3600871048 Po Type 0023 Department 00014 Assortment Or Item 50114129 Supplier Stock Mlcw003 Shipping Case Qty: 2 Pcs Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg To Canada Po 3600871048 Po Type 0023 Department 00014 Assortment Or Item 50114229 Supplier Stock Msmw001 Shipping Case Qty: 2 Pcs Made In China Shipping Case Size Run Drawing Of Product Colour Made In China Dimensions: Cm X Cm X Cm Net Weight: Kg Gross Weight: Kg","8400 River Road Delta Bc V4G 1B5 Business Number: 878634518","US","Damco Distribution Canada Inc","Detergent Holder Purchase Destination Vidc West Vendor Declare Wood Contained Within Gln Dept Purchase Laundry Metal Caddy Purchase Detergent Holder Damco Distribution Canada River Road Delta Business","Md Detergent Holder P.O. No. 3600871048 Item No. 50113759 Hts Code: Purchase Order Number: 3600871048 7323990000 Destination: Vidc West Vendor Declare: No Wood Packaging Contained Within Shipment. Gln No.: 0681131000000 Dept No.: 00014 Purchase Order Number: 3600871048 -Do- Laundry Metal Caddy Item :50114129 Hts Code: 7323990000 Purchase Order Number: 3600871048 -Do- Sm Detergent Holder Item :50114229 Hts Code: 7323990000 2Nd Notify:Damco Distribution Canada Inc 8400River Road Delta, Bc V4G 1B5 Business Number:878634518","1002","CTN","Damco Shenzhen O/B Posh Hardware Industrial Co Ltd Tangxia Town 529000 Jiangmen","China","CN","Posh Hardware Industrial Co Ltd","","Phone Numbers:  --- Emails: ","148","1.5","9461867","Apl Chongqing","0tnco","5304"
"2024/05/19","SMLU8046608A","Smlu, Seaboard Marine Ltd","11255 Nw 106Th St Ste 8 Miami Fl 33178-1258 Usa","United States","US","","Phone Numbers:  --- Emails: ","A&B Tropical Produce Llc","4519","4000*900*800","4531","Miami, Fl","5201","Port Bustamante","24128","20240519","Live animals ; Live bovine animals ; Other","010290","Other","","SMLU8046608A","Marks Scb","Marks Scb","1400 Nw 79Th Ave Miami Fl 33126-1610 Usa","US","Advance Customs Brokers And","Fresh Bananas Temperature Ventilacion Commodity Dae","Total Boxes Of Fresh Bananas ================================== Temperature 13.5 C Ventilacion 20 Cbm Commodity 0803.90.11.90 19440 Kg.Nt - 21060 Kg.Bt Dae 028-2024-40-00935279","1080","BOX","Km 14 Y Medio Via Daule Guayaquil Ecuador Ecu","Ecuador","EC","Exportaciones Durexporta Sa","","Phone Numbers:  --- Emails: ","5737","2","9387463","As Sabrina","125","21060"
"2024/05/19","OERT201701N05278","Oert","2591 Chatham Rd Ste R Springfield Il 62704 Usa","United States","US","","Phone Numbers:  --- Emails: ","Zbeck Trade Inc","27","4000*900*800","4500","New York/Newark Area, Newark, Nj","4601","Shanghai","57035","20240510","","010592","","","CMDUCHN1031424","","","2591 Chatham Rd Ste R Springfield Il 62704 Usa","US","Zbeck Trade Inc","Metal Chicken Coop Room","Metal Chicken Coop Room","472","CTN","Room 103 Block 10 North Of The Huocheng County Road Passenger Terminal Complex Hubei China","China","CN","Hubei Jiusheng Trade Co Ltd","","Phone Numbers:  --- Emails: ","124","2","9472153","Cosco Pride","078e","18702"
"2024/05/19","SMLU8028827W003","Smlu, Seaboard Marine Ltd","Partnership 4405 Blvd Metropolitan E Montreal Quebec Canada H1R 1Z4 Can","United States","US","","Phone Numbers:  --- Emails: ","Canadelle Limited","2245","4500*900*800","9511","Miami, Fl","5201","Puerto Cortes","21531","20240519","","014221","","","SMLU8028827W003","","056316","645 Wellington St Ste 400 Montreal Quebec Canada Can","CA","Ch Robinson Worldwide Canada Ltd","Finished Bras Finished Shirt Manifest","Cartons Finished Bras Finished Shirt Manifest Code 0F14221, 0F14229 Dc Code 3M","415","CTN","23 Fte A Blvdzip Buena Vista Villanueva Honduras Hon","Honduras","HN","Confecciones Del Valle S De Rl Carr A Tegucigalpa Km","","Phone Numbers:  --- Emails: ","903","1.62","9504059","Seaboard Blue","63","2741"
